"cell_id","sdimx","sdimy","cell_type","sample_id","slice_id","class_label","label"
"117446721046933850328840220183370883782",-4549.80456971521,-4316.03060643319,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_1"
"117551854853858486437776378970739275459",-4195.71064187698,-4657.32315748967,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"117590599925380563957523320580506819161",-6242.27399916857,-4665.0290083919,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_6"
"11772678028803560123356499443068122464",-3834.30686718681,-5030.12992349551,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"117837056832357364464144216871162794712",-4235.76555748298,-3999.45008429275,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"117873604016691929952280022958901415135",-5689.78424532647,-4819.89014379381,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"117929915886535257878834192143877202536",-6231.92110340507,-4774.20121048682,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"117953921111052914756192667128857303424",-4021.52665887961,-4311.36524911054,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"117992285563759390229213845787592759289",-5363.75019740037,-4478.53927338585,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"118018866071486910726675964562440479321",-6382.00994903496,-4564.24007478857,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"118048591158467778293490611984673339989",-4169.12121252636,-4255.75831621656,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"118076243401486853863239334161100401063",-6282.0681473863,-4003.83242748458,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"118078458128933555550037990076530894745",-5118.60682558113,-4034.80921025662,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"118184109175306947638630855451994366970",-5664.04990716551,-4490.99651614166,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_2"
"118370352289504822318913595205352479580",-4813.10985579218,-4727.86444273998,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"118384063028278032536906125323411607421",-4893.52677804105,-4218.79993248492,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"118505702787931570085072499567957191277",-6371.67809155601,-4107.58752328319,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_4"
"118513710003260986602673498685223317394",-4698.87350571993,-4263.1865529392,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"118514784167299070900880332956700745776",-5516.05532143189,-4198.41724552618,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"118601672966113111650334352037762632879",-4222.77233120219,-3803.61005212275,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"118637979442630137021926634856115907310",-5430.77343640536,-3852.72615215565,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"118662854293066304134934546317014607886",-4307.74736548877,-4360.64822081538,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"118673925639300776083693769058276648380",-5796.58500963584,-4603.65335988381,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"118681901550073923366670889150181672331",-4833.12769075442,-4207.78742961396,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"118699484777466183549405744134326873152",-4194.65822469132,-4357.14625057168,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"118807216162366483242521581191601887315",-3846.5910561358,-5198.94685415503,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"119027319174317035538691392025936401081",-5981.05578269665,-4176.23244885824,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"119114711986540802804958814988991101124",-4980.98469617335,-3892.45537135928,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"119160781804416937383761995070290029231",-4558.9957491769,-4114.78034587507,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"119171008055004326607947339911257650367",-5352.35939460462,-3883.45785093962,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"119218927606171801898601099401098281677",-4201.16343324463,-4326.57781825593,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"119264443206589243905505812903225064503",-5585.46181192365,-4325.05001612697,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"119342273421786522396802273274646718929",-5083.6896855759,-4084.81210174701,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"119416404090613177291518138383597529748",-5523.61332063307,-3755.8880727448,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"119416578115275796277519775953053880039",-5612.92680615335,-4272.42631411586,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"11948372864580045029567925919437054037",-4421.78881067277,-4704.36926338341,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"119532447932433548891846245201475580875",-4496.05492066288,-4582.17725243961,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"119538553688685979632212143398327028187",-6185.05871786313,-4260.30109494975,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"119664393981979056080692206734367471082",-4414.40526311204,-4928.33527233572,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"119828969615282238543723487808281128519",-5899.82571328924,-4114.32934862393,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"119872994435984424770277927109285387435",-4364.66923752159,-5068.72268535929,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"119878359043162929743217449703228855590",-3989.17312990167,-5375.32510931009,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"119934505529834823636800956053660141889",-4065.01575188533,-4329.24130964547,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"119957447369023302584250098152365947826",-4883.86509158505,-3932.71014428728,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"120183642343652271231038389567951348842",-4321.88069020818,-4137.98091017252,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"120361016848317161195117472887740089950",-4250.01426070893,-4664.34835397795,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"12042134161394753322193945165410147817",-6410.7779807816,-3824.54277419957,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"120431225111462732032981147936234642501",-4785.58344928477,-3685.84352418731,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"120443451114148821380201447084329907970",-4000.92515147524,-5287.30494831559,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"120469994113953019330549158459970382875",-4689.37536983979,-4093.9558347073,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"120595579797379936000798903990106260982",-5814.06194200856,-4055.51371938111,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"12062735695069997359101013902572557235",-5080.35030137916,-3972.31268689501,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"120778044626504992405664704209557122618",-5884.57190215972,-4647.28421743379,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"120792079024071577523232541346381520877",-5519.0623922298,-4523.57834265633,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"121124223824481069034625880538539589174",-4035.08553948211,-4049.86087775984,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"121161350632509420568606431571454799417",-4934.73085691065,-3697.65154417547,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"121193317652100632242765241207669660017",-4241.76101626061,-3954.70640701827,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"121203485347610404677149901057291202018",-6470.80623691343,-4015.81236651637,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"121257031403142667795709057664966297440",-5380.25622355988,-3819.8141419365,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"121385659316830829030001664430717565533",-5915.43783189263,-4203.01912738828,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"121482371396757494252380794715338507035",-6778.96241960826,-4257.5406927699,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"12160659225307260717163931864425232851",-4483.79920254215,-4947.1477602433,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"121698770348718565132911744581451704274",-5291.40800588694,-3807.11197574444,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"121778974390298110652135998272257321056",-4660.17913407383,-4777.70638826458,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"121809713512205860917880307559494365459",-4806.2775440469,-4145.50662125159,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"121853748695335434597018593313759604333",-4585.95382204114,-3945.11926039803,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"121898546561802202898554977905527305880",-6324.97214354155,-4870.32618004347,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"12191384053577314561590183467472277251",-4902.98161373298,-3959.52755905486,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"121970779787559909319400881053400462822",-6467.72862504875,-4759.2760593669,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_6"
"121986114693244969739871049070869754113",-5152.69145024159,-3873.96144771897,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"122173318518355318341955331096763905506",-4612.67780724119,-4139.96808869899,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"122235208506202055026458199241009704832",-3876.52743840958,-5006.32349081279,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"122540708580228299033691575940531950235",-5783.94106941095,-4176.95480519885,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"122578868428815120447543204857561237184",-5568.58708065444,-3817.85057577749,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"122604583949127353636990176691543163645",-5430.37885534942,-4210.58700309979,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"122632170803908150437687746927231768800",-4444.99834068719,-3981.56767523949,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"122661745280287070827210381153436510473",-5523.18585940412,-4033.67988902912,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"12270821456653281216960651541469850667",-6021.22959760692,-4847.73626355312,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"122891665261805955084433376709724681403",-5864.73801306917,-4781.15502886656,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"123013048412082017881038350998759430159",-6751.6764895495,-4002.85065275805,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"123157879430633423678645944314557944781",-5102.94377391083,-3931.68448686509,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"123174269477362346574078897699370517088",-4803.97893207402,-4730.5874657533,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"123247198975228356368688600116570262193",-4372.54813522264,-4211.51719409025,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"12329096903191133375728985240609446498",-5141.00120237157,-3671.93715393444,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"123294604671915284573754335420310804044",-5893.1702704531,-4185.94262381245,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"123354891806865266620614774839038540959",-4450.93726082928,-3780.3900776859,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"123501162044776881624712448386797351753",-6529.64310527802,-4338.01674345354,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"123674189292989640734556256211567607352",-4529.62264330055,-3942.49366076612,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"123711791685412795899520969487979775199",-4355.90704032301,-4814.3546265099,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"123813736006804386619827910249272963408",-4758.20706466687,-4053.59208289383,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"123815134324571259964799709866741277803",-6073.33913624469,-4195.62064279091,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"123829204790382960907488175007839702033",-5283.16458264923,-4708.99258208514,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"123830413499602923683887409025090699435",-5257.62206476827,-4744.16916385127,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"123862768070307165891931100018476432773",-4564.72330004805,-4948.97131665934,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"123900422579619072276032697400689254192",-4586.63332264064,-4070.08583697959,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"123999332042938675398725759944705112503",-6445.98701040908,-4724.43606941828,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"124017084937107269751537344005653253115",-5030.51287079412,-4199.33585035823,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"124054069707140263292876268196671440708",-6529.78001422992,-4198.55208764504,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"124112912715356798613101104814429482381",-4794.9612709415,-4269.88172581521,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"12417595337790640543142419964665221681",-4259.79454828825,-4744.92801612689,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"124333143112717974167351148349669511987",-4547.31225212446,-4823.47199542209,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"124486222687536760978233334085855853760",-4499.36274034433,-4901.70959967649,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"124531455176214849042782262354533416678",-4532.45116878421,-3855.10131653011,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"124628988709205864223246342492673954632",-4127.47369857919,-4412.81514407833,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"124706683449760362854979888063644060929",-5425.78961341989,-4642.88843637913,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"12475566263397811838794013539770774523",-6557.65063500463,-4503.67935720838,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"124789555575101144309945591971964705719",-4844.18928686149,-4194.81945184296,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"124805317800739858572539216512925313007",-4584.18566891304,-4084.56636305183,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"124944254351212512994352239068737280455",-5552.43237466509,-4220.67618979634,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"12501137212467449553957715240130581371",-4609.19855762019,-4858.69867292191,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"125056629408736071664896028605496530685",-4050.21803629931,-4339.4093522457,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"125103678286773566816729238196213381197",-5644.28617691257,-3965.03504909457,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"125236621804884535874919524004858398565",-4525.7030061606,-4003.87201114294,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"125268803697856976785176524099674034931",-6504.47536249534,-4131.38685320376,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_4"
"125279408245967588968561229843008173606",-3961.71809425244,-4941.87353759923,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"12536232556235705014082900583497344237",-4666.34772638722,-4082.58731980545,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"125428975350571404283455865793956969266",-5076.86722254224,-3824.77952912844,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"125592720032515775331087118985220657335",-5011.82062072359,-3899.49123870242,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"125609630463762228109053626431430922707",-6488.9437303347,-4664.23759232993,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"125838067721117429034085587820395656879",-6373.45616609644,-4610.97170260597,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"125898600446276998676738651647927458929",-4080.68237509152,-5228.72137098374,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
